time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,showers,weather_code,cloud_cover,wind_speed_10m,uv_index,visibility,city,latitude,longitude
2026-04-14T11:00,27.5,63,32.0,0.3,0.0,0.3,51,92,4.4,5.25,16760.0,Bandung (Central),-6.9175,107.6191
2026-04-14T12:00,26.9,66,31.0,0.3,0.0,0.3,51,86,6.5,6.05,13100.0,Bandung (Central),-6.9175,107.6191
2026-04-14T13:00,26.2,70,29.6,0.3,0.0,0.3,51,83,8.7,6.35,9420.0,Bandung (Central),-6.9175,107.6191
2026-04-14T14:00,25.7,73,28.7,0.7,0.0,0.7,53,87,8.6,5.95,8620.0,Bandung (Central),-6.9175,107.6191
2026-04-14T15:00,25.0,76,28.1,0.7,0.0,0.7,53,94,7.0,5.0,7820.0,Bandung (Central),-6.9175,107.6191
2026-04-14T16:00,24.3,80,27.7,0.7,0.0,0.7,53,100,5.8,3.95,7020.0,Bandung (Central),-6.9175,107.6191
2026-04-14T17:00,23.4,86,27.1,2.2,1.8,0.4,80,100,4.9,2.7,5180.0,Bandung (Central),-6.9175,107.6191
2026-04-14T18:00,22.4,92,26.2,2.2,1.8,0.4,80,100,4.3,1.3,3340.0,Bandung (Central),-6.9175,107.6191
2026-04-14T19:00,21.6,97,25.5,2.2,1.8,0.4,80,100,4.0,0.3,1500.0,Bandung (Central),-6.9175,107.6191
2026-04-14T20:00,21.2,98,25.0,5.3,5.1,0.2,81,100,3.3,0.0,4700.0,Bandung (Central),-6.9175,107.6191
2026-04-14T21:00,20.9,97,24.7,5.3,5.1,0.2,81,100,1.9,0.0,7880.0,Bandung (Central),-6.9175,107.6191
2026-04-14T22:00,20.7,96,24.3,5.3,5.1,0.2,81,100,2.1,0.0,11080.0,Bandung (Central),-6.9175,107.6191
2026-04-14T23:00,20.5,95,23.8,0.4,0.4,0.0,51,100,2.6,0.0,15440.0,Bandung (Central),-6.9175,107.6191
2026-04-07T00:00,21.0,96,24.6,0.0,0.0,0.0,3,93,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T01:00,20.1,97,23.2,0.0,0.0,0.0,45,95,4.0,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T02:00,20.0,97,23.0,0.0,0.0,0.0,45,100,4.0,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T03:00,19.6,97,22.6,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T04:00,19.3,98,22.3,0.0,0.0,0.0,45,100,2.7,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T05:00,19.0,97,21.7,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T06:00,18.6,98,21.2,0.0,0.0,0.0,45,100,3.4,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T07:00,19.6,97,22.5,0.0,0.0,0.0,45,100,3.5,0.45,24140.0,Bandung (North),-6.85,107.62
2026-04-07T08:00,21.9,87,25.2,0.0,0.0,0.0,3,100,2.8,1.95,24140.0,Bandung (North),-6.85,107.62
2026-04-07T09:00,23.0,82,26.6,0.0,0.0,0.0,3,100,1.1,4.05,24140.0,Bandung (North),-6.85,107.62
2026-04-07T10:00,24.3,77,28.2,0.0,0.0,0.0,3,100,3.1,5.9,23460.0,Bandung (North),-6.85,107.62
2026-04-07T11:00,25.4,71,29.8,0.0,0.0,0.0,3,100,6.0,7.2,24140.0,Bandung (North),-6.85,107.62
2026-04-07T12:00,25.9,71,30.2,0.0,0.0,0.0,3,100,8.2,7.95,23500.0,Bandung (North),-6.85,107.62
2026-04-07T13:00,25.7,73,29.0,0.1,0.0,0.1,3,100,10.1,7.2,18700.0,Bandung (North),-6.85,107.62
2026-04-07T14:00,25.5,74,28.0,0.2,0.0,0.2,3,100,10.9,4.2,24140.0,Bandung (North),-6.85,107.62
2026-04-07T15:00,25.3,73,27.8,0.1,0.0,0.1,3,100,9.8,2.2,24140.0,Bandung (North),-6.85,107.62
2026-04-07T16:00,24.8,73,27.0,0.0,0.0,0.0,3,100,9.9,1.35,24140.0,Bandung (North),-6.85,107.62
2026-04-07T17:00,23.8,78,26.2,0.1,0.0,0.1,3,100,9.2,0.85,24140.0,Bandung (North),-6.85,107.62
2026-04-07T18:00,22.7,86,25.8,0.1,0.0,0.1,3,100,5.9,0.15,24140.0,Bandung (North),-6.85,107.62
2026-04-07T19:00,22.0,90,25.4,0.2,0.0,0.2,80,100,4.6,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T20:00,21.7,93,25.3,0.1,0.0,0.1,3,100,3.7,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T21:00,21.4,94,25.0,0.6,0.0,0.6,80,100,2.7,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-07T22:00,21.2,95,24.9,0.5,0.0,0.5,80,100,2.5,0.0,12640.0,Bandung (North),-6.85,107.62
2026-04-07T23:00,21.1,96,24.7,0.2,0.0,0.2,45,75,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-08T00:00,20.8,97,24.3,0.3,0.0,0.3,80,100,3.6,0.0,4580.0,Bandung (North),-6.85,107.62
2026-04-08T01:00,20.6,97,24.1,0.2,0.0,0.2,45,100,2.6,0.0,6580.0,Bandung (North),-6.85,107.62
2026-04-08T02:00,20.5,97,23.9,0.0,0.0,0.0,45,100,2.9,0.0,11160.0,Bandung (North),-6.85,107.62
2026-04-08T03:00,20.3,97,23.5,0.0,0.0,0.0,45,100,3.4,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-08T04:00,20.0,97,23.2,0.0,0.0,0.0,45,55,3.3,0.0,11800.0,Bandung (North),-6.85,107.62
2026-04-08T05:00,19.7,97,22.6,0.0,0.0,0.0,45,59,3.5,0.0,14280.0,Bandung (North),-6.85,107.62
2026-04-08T06:00,19.2,98,22.0,0.0,0.0,0.0,45,54,3.8,0.0,20480.0,Bandung (North),-6.85,107.62
2026-04-08T07:00,20.2,97,23.4,0.0,0.0,0.0,45,50,3.9,0.4,24140.0,Bandung (North),-6.85,107.62
2026-04-08T08:00,22.4,84,25.7,0.0,0.0,0.0,2,53,2.4,1.65,24140.0,Bandung (North),-6.85,107.62
2026-04-08T09:00,23.6,81,27.6,0.0,0.0,0.0,1,36,1.6,4.5,8720.0,Bandung (North),-6.85,107.62
2026-04-08T10:00,25.1,74,29.3,0.0,0.0,0.0,2,53,5.8,6.8,22180.0,Bandung (North),-6.85,107.62
2026-04-08T11:00,26.0,68,29.6,0.0,0.0,0.0,1,44,9.5,8.4,17940.0,Bandung (North),-6.85,107.62
2026-04-08T12:00,26.5,66,29.9,0.0,0.0,0.0,1,41,12.3,9.0,6160.0,Bandung (North),-6.85,107.62
2026-04-08T13:00,26.3,67,29.3,0.0,0.0,0.0,2,73,13.2,8.0,5760.0,Bandung (North),-6.85,107.62
2026-04-08T14:00,26.0,68,28.1,0.3,0.0,0.3,80,100,12.2,7.7,9800.0,Bandung (North),-6.85,107.62
2026-04-08T15:00,25.3,71,27.5,0.1,0.0,0.1,3,100,10.8,5.45,17480.0,Bandung (North),-6.85,107.62
2026-04-08T16:00,24.7,72,26.7,0.2,0.0,0.2,80,100,10.2,2.95,11980.0,Bandung (North),-6.85,107.62
2026-04-08T17:00,23.3,80,25.8,0.0,0.0,0.0,3,100,8.7,1.0,7060.0,Bandung (North),-6.85,107.62
2026-04-08T18:00,22.4,87,25.6,0.0,0.0,0.0,3,100,5.1,0.1,13480.0,Bandung (North),-6.85,107.62
2026-04-08T19:00,21.9,91,25.5,0.0,0.0,0.0,3,100,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-08T20:00,21.7,93,25.5,0.0,0.0,0.0,3,100,2.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-08T21:00,21.5,94,25.4,0.0,0.0,0.0,3,100,1.8,0.0,8740.0,Bandung (North),-6.85,107.62
2026-04-08T22:00,21.4,94,25.2,0.0,0.0,0.0,3,100,2.1,0.0,20140.0,Bandung (North),-6.85,107.62
2026-04-08T23:00,21.3,95,25.2,0.0,0.0,0.0,3,99,1.9,0.0,20040.0,Bandung (North),-6.85,107.62
2026-04-09T00:00,21.1,95,24.8,0.0,0.0,0.0,3,100,2.5,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-09T01:00,20.9,96,24.4,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-09T02:00,20.6,97,24.1,0.0,0.0,0.0,45,99,3.3,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-09T03:00,20.5,97,23.9,0.0,0.0,0.0,45,80,3.3,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-09T04:00,20.3,97,23.6,0.0,0.0,0.0,45,90,3.1,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-09T05:00,20.1,98,23.4,0.0,0.0,0.0,45,90,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-09T06:00,19.9,97,23.1,0.0,0.0,0.0,45,91,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-09T07:00,20.8,97,24.4,0.0,0.0,0.0,45,95,3.0,0.5,24140.0,Bandung (North),-6.85,107.62
2026-04-09T08:00,22.6,84,26.2,0.0,0.0,0.0,3,100,1.0,2.2,24140.0,Bandung (North),-6.85,107.62
2026-04-09T09:00,23.9,79,27.4,0.0,0.0,0.0,3,100,3.1,4.55,24140.0,Bandung (North),-6.85,107.62
2026-04-09T10:00,24.9,73,28.3,0.0,0.0,0.0,3,95,6.1,6.75,24140.0,Bandung (North),-6.85,107.62
2026-04-09T11:00,25.7,69,28.9,0.0,0.0,0.0,3,83,10.0,8.35,24140.0,Bandung (North),-6.85,107.62
2026-04-09T12:00,26.4,67,29.6,0.0,0.0,0.0,3,94,12.6,9.15,18760.0,Bandung (North),-6.85,107.62
2026-04-09T13:00,26.0,70,28.9,0.2,0.0,0.2,3,100,13.5,8.4,7460.0,Bandung (North),-6.85,107.62
2026-04-09T14:00,25.6,74,28.0,0.5,0.0,0.5,80,100,12.7,5.8,5720.0,Bandung (North),-6.85,107.62
2026-04-09T15:00,24.6,78,27.1,0.8,0.0,0.8,95,100,11.3,4.05,5920.0,Bandung (North),-6.85,107.62
2026-04-09T16:00,23.5,85,26.6,1.4,0.0,1.4,80,100,7.9,3.2,4940.0,Bandung (North),-6.85,107.62
2026-04-09T17:00,22.8,88,26.3,0.8,0.0,0.8,80,100,4.9,0.45,5760.0,Bandung (North),-6.85,107.62
2026-04-09T18:00,22.3,90,26.0,0.1,0.0,0.1,3,100,3.2,0.05,15980.0,Bandung (North),-6.85,107.62
2026-04-09T19:00,21.9,93,25.9,0.0,0.0,0.0,3,100,2.2,0.0,16360.0,Bandung (North),-6.85,107.62
2026-04-09T20:00,21.7,94,25.7,0.0,0.0,0.0,3,100,1.1,0.0,16360.0,Bandung (North),-6.85,107.62
2026-04-09T21:00,21.6,95,25.5,0.0,0.0,0.0,3,100,2.5,0.0,21400.0,Bandung (North),-6.85,107.62
2026-04-09T22:00,21.5,95,25.3,0.0,0.0,0.0,3,100,2.3,0.0,23760.0,Bandung (North),-6.85,107.62
2026-04-09T23:00,21.4,96,25.2,0.0,0.0,0.0,3,100,2.9,0.0,18040.0,Bandung (North),-6.85,107.62
2026-04-10T00:00,21.3,96,25.0,0.0,0.0,0.0,3,100,2.9,0.0,22040.0,Bandung (North),-6.85,107.62
2026-04-10T01:00,21.0,97,24.7,0.0,0.0,0.0,45,68,2.9,0.0,24060.0,Bandung (North),-6.85,107.62
2026-04-10T02:00,20.8,98,24.5,0.0,0.0,0.0,45,62,2.5,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-10T03:00,20.5,98,24.1,0.0,0.0,0.0,45,67,2.5,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-10T04:00,20.3,98,23.8,0.0,0.0,0.0,45,75,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-10T05:00,20.1,98,23.4,0.0,0.0,0.0,45,69,3.3,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-10T06:00,19.7,98,22.8,0.0,0.0,0.0,45,68,2.9,0.0,23920.0,Bandung (North),-6.85,107.62
2026-04-10T07:00,20.5,98,24.0,0.0,0.0,0.0,45,65,3.1,0.45,24140.0,Bandung (North),-6.85,107.62
2026-04-10T08:00,21.8,91,25.7,0.0,0.0,0.0,2,64,0.8,0.8,24140.0,Bandung (North),-6.85,107.62
2026-04-10T09:00,23.6,82,27.3,0.0,0.0,0.0,2,64,2.1,1.25,24140.0,Bandung (North),-6.85,107.62
2026-04-10T10:00,24.9,75,28.6,0.0,0.0,0.0,2,63,5.3,2.05,24140.0,Bandung (North),-6.85,107.62
2026-04-10T11:00,25.4,73,29.2,0.4,0.0,0.4,80,75,8.7,3.2,22740.0,Bandung (North),-6.85,107.62
2026-04-10T12:00,25.5,74,29.1,0.4,0.0,0.4,80,88,11.6,4.75,7360.0,Bandung (North),-6.85,107.62
2026-04-10T13:00,25.3,76,28.5,0.4,0.0,0.4,80,100,13.1,8.45,8720.0,Bandung (North),-6.85,107.62
2026-04-10T14:00,24.8,78,27.7,0.5,0.0,0.5,80,100,11.7,7.7,7140.0,Bandung (North),-6.85,107.62
2026-04-10T15:00,24.1,80,26.9,0.5,0.0,0.5,80,100,9.0,3.7,7020.0,Bandung (North),-6.85,107.62
2026-04-10T16:00,23.5,83,26.7,0.5,0.0,0.5,80,100,6.4,1.0,22040.0,Bandung (North),-6.85,107.62
2026-04-10T17:00,23.1,86,26.6,0.0,0.0,0.0,3,100,4.6,0.35,11320.0,Bandung (North),-6.85,107.62
2026-04-10T18:00,22.7,89,26.5,0.0,0.0,0.0,3,100,3.1,0.05,18160.0,Bandung (North),-6.85,107.62
2026-04-10T19:00,22.4,91,26.4,0.0,0.0,0.0,3,100,2.2,0.0,22200.0,Bandung (North),-6.85,107.62
2026-04-10T20:00,22.1,92,26.1,0.0,0.0,0.0,3,100,1.8,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-10T21:00,21.9,93,25.9,0.0,0.0,0.0,3,100,1.8,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-10T22:00,21.7,94,25.8,0.0,0.0,0.0,3,100,1.5,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-10T23:00,21.5,95,25.5,0.0,0.0,0.0,45,99,1.5,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T00:00,21.2,96,25.0,0.0,0.0,0.0,45,98,2.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T01:00,20.9,97,24.6,0.0,0.0,0.0,45,97,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T02:00,20.7,97,24.2,0.0,0.0,0.0,2,87,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T03:00,20.5,96,23.9,0.0,0.0,0.0,2,77,2.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T04:00,20.3,96,23.7,0.0,0.0,0.0,2,67,2.2,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T05:00,20.2,97,23.5,0.0,0.0,0.0,45,62,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T06:00,20.1,98,23.2,0.0,0.0,0.0,45,56,4.0,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T07:00,20.5,96,23.7,0.0,0.0,0.0,45,51,4.0,0.5,24140.0,Bandung (North),-6.85,107.62
2026-04-11T08:00,21.7,90,25.3,0.0,0.0,0.0,2,53,1.8,2.25,24140.0,Bandung (North),-6.85,107.62
2026-04-11T09:00,23.4,81,27.0,0.0,0.0,0.0,2,56,2.3,2.95,24140.0,Bandung (North),-6.85,107.62
2026-04-11T10:00,24.9,74,28.6,0.0,0.0,0.0,2,58,5.4,6.7,8720.0,Bandung (North),-6.85,107.62
2026-04-11T11:00,25.8,70,29.8,0.0,0.0,0.0,3,67,7.9,8.1,9380.0,Bandung (North),-6.85,107.62
2026-04-11T12:00,26.5,69,30.5,0.0,0.0,0.0,3,75,10.3,9.15,22440.0,Bandung (North),-6.85,107.62
2026-04-11T13:00,26.6,69,30.3,0.0,0.0,0.0,3,84,11.8,8.75,19100.0,Bandung (North),-6.85,107.62
2026-04-11T14:00,26.1,72,29.2,0.6,0.0,0.5,95,89,11.8,7.8,9820.0,Bandung (North),-6.85,107.62
2026-04-11T15:00,25.0,78,27.8,0.6,0.0,0.5,95,95,10.7,5.5,15960.0,Bandung (North),-6.85,107.62
2026-04-11T16:00,24.1,83,27.1,0.6,0.0,0.5,95,100,9.5,2.15,16520.0,Bandung (North),-6.85,107.62
2026-04-11T17:00,23.3,87,26.6,2.6,0.0,2.6,96,100,7.7,0.55,23460.0,Bandung (North),-6.85,107.62
2026-04-11T18:00,22.6,90,26.2,2.6,0.0,2.6,96,100,5.4,0.1,24140.0,Bandung (North),-6.85,107.62
2026-04-11T19:00,22.1,92,25.9,2.6,0.0,2.6,96,100,3.1,0.0,15700.0,Bandung (North),-6.85,107.62
2026-04-11T20:00,21.8,93,25.8,0.1,0.0,0.1,45,100,0.8,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T21:00,21.7,94,25.7,0.1,0.0,0.1,45,100,1.3,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-11T22:00,21.5,95,25.3,0.1,0.0,0.1,45,100,2.8,0.0,23440.0,Bandung (North),-6.85,107.62
2026-04-11T23:00,21.3,96,25.1,0.0,0.0,0.0,45,100,3.1,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-12T00:00,21.1,97,24.9,0.0,0.0,0.0,45,100,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-12T01:00,21.0,97,24.7,0.0,0.0,0.0,45,100,2.6,0.0,23440.0,Bandung (North),-6.85,107.62
2026-04-12T02:00,21.0,96,24.6,0.0,0.0,0.0,45,92,2.9,0.0,23680.0,Bandung (North),-6.85,107.62
2026-04-12T03:00,20.7,96,24.3,0.0,0.0,0.0,45,85,2.5,0.0,23900.0,Bandung (North),-6.85,107.62
2026-04-12T04:00,20.6,97,24.1,0.0,0.0,0.0,45,77,2.7,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-12T05:00,20.4,97,24.0,0.0,0.0,0.0,45,84,2.0,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-12T06:00,20.4,98,24.0,0.0,0.0,0.0,45,90,2.6,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-12T07:00,20.8,96,24.3,0.0,0.0,0.0,45,97,3.1,0.15,24140.0,Bandung (North),-6.85,107.62
2026-04-12T08:00,22.1,91,26.0,0.0,0.0,0.0,3,96,1.3,1.25,24140.0,Bandung (North),-6.85,107.62
2026-04-12T09:00,23.7,84,27.7,0.0,0.0,0.0,3,96,2.2,2.85,24140.0,Bandung (North),-6.85,107.62
2026-04-12T10:00,25.1,79,29.3,0.0,0.0,0.0,3,95,5.0,4.4,24140.0,Bandung (North),-6.85,107.62
2026-04-12T11:00,25.8,76,30.3,0.1,0.0,0.0,3,97,7.7,6.1,18060.0,Bandung (North),-6.85,107.62
2026-04-12T12:00,26.1,74,30.6,0.1,0.0,0.0,3,98,10.0,7.75,11980.0,Bandung (North),-6.85,107.62
2026-04-12T13:00,26.1,74,30.1,0.1,0.0,0.0,3,100,11.5,8.55,5900.0,Bandung (North),-6.85,107.62
2026-04-12T14:00,25.6,76,28.7,1.3,0.0,1.3,95,100,10.7,7.85,5460.0,Bandung (North),-6.85,107.62
2026-04-12T15:00,24.7,80,27.8,1.3,0.0,1.3,95,100,8.6,6.3,5040.0,Bandung (North),-6.85,107.62
2026-04-12T16:00,23.9,84,27.3,1.3,0.0,1.3,95,100,6.5,4.65,4600.0,Bandung (North),-6.85,107.62
2026-04-12T17:00,23.2,87,26.9,0.6,0.0,0.6,3,100,4.8,3.05,5320.0,Bandung (North),-6.85,107.62
2026-04-12T18:00,22.7,90,26.6,0.6,0.0,0.6,3,100,3.3,1.35,6020.0,Bandung (North),-6.85,107.62
2026-04-12T19:00,22.3,92,26.3,0.6,0.0,0.6,3,100,2.4,0.15,6740.0,Bandung (North),-6.85,107.62
2026-04-12T20:00,22.1,93,26.1,0.0,0.0,0.0,3,100,2.3,0.0,5900.0,Bandung (North),-6.85,107.62
2026-04-12T21:00,22.0,94,26.0,0.0,0.0,0.0,3,100,2.7,0.0,5060.0,Bandung (North),-6.85,107.62
2026-04-12T22:00,21.9,94,25.8,0.0,0.0,0.0,3,100,3.3,0.0,4220.0,Bandung (North),-6.85,107.62
2026-04-12T23:00,21.9,93,25.8,0.0,0.0,0.0,3,100,2.3,0.0,3720.0,Bandung (North),-6.85,107.62
2026-04-13T00:00,22.0,92,26.1,0.0,0.0,0.0,3,100,0.7,0.0,3200.0,Bandung (North),-6.85,107.62
2026-04-13T01:00,22.0,91,25.9,0.0,0.0,0.0,3,100,1.1,0.0,2700.0,Bandung (North),-6.85,107.62
2026-04-13T02:00,21.9,91,25.8,0.0,0.0,0.0,3,100,1.0,0.0,9200.0,Bandung (North),-6.85,107.62
2026-04-13T03:00,21.7,91,25.5,0.0,0.0,0.0,3,100,1.6,0.0,15680.0,Bandung (North),-6.85,107.62
2026-04-13T04:00,21.6,92,25.1,0.0,0.0,0.0,3,100,2.9,0.0,22180.0,Bandung (North),-6.85,107.62
2026-04-13T05:00,21.3,94,24.8,0.0,0.0,0.0,45,87,3.7,0.0,16340.0,Bandung (North),-6.85,107.62
2026-04-13T06:00,21.0,96,24.5,0.0,0.0,0.0,45,75,4.2,0.0,10480.0,Bandung (North),-6.85,107.62
2026-04-13T07:00,21.3,96,24.9,0.0,0.0,0.0,45,62,3.9,0.0,4640.0,Bandung (North),-6.85,107.62
2026-04-13T08:00,22.5,91,26.5,0.0,0.0,0.0,2,59,2.6,0.25,10740.0,Bandung (North),-6.85,107.62
2026-04-13T09:00,24.2,83,28.5,0.0,0.0,0.0,2,57,1.1,0.55,16820.0,Bandung (North),-6.85,107.62
2026-04-13T10:00,25.6,76,30.6,0.0,0.0,0.0,2,54,2.6,0.9,22920.0,Bandung (North),-6.85,107.62
2026-04-13T11:00,26.5,72,31.8,0.0,0.0,0.0,2,62,5.1,1.15,23260.0,Bandung (North),-6.85,107.62
2026-04-13T12:00,27.1,70,32.1,0.0,0.0,0.0,2,69,8.2,1.4,23620.0,Bandung (North),-6.85,107.62
2026-04-13T13:00,27.3,70,31.6,0.0,0.0,0.0,2,77,9.9,1.7,23960.0,Bandung (North),-6.85,107.62
2026-04-13T14:00,26.7,72,30.2,3.1,0.0,3.1,96,85,9.0,2.2,24020.0,Bandung (North),-6.85,107.62
2026-04-13T15:00,25.6,77,29.2,3.1,0.0,3.1,96,92,6.8,2.7,24080.0,Bandung (North),-6.85,107.62
2026-04-13T16:00,24.6,81,28.3,3.1,0.0,3.1,96,100,5.1,2.8,24140.0,Bandung (North),-6.85,107.62
2026-04-13T17:00,23.8,85,27.7,1.7,0.0,1.7,80,100,3.9,2.1,24140.0,Bandung (North),-6.85,107.62
2026-04-13T18:00,23.1,89,27.2,1.7,0.0,1.7,80,100,3.1,1.0,24140.0,Bandung (North),-6.85,107.62
2026-04-13T19:00,22.5,92,26.6,1.7,0.0,1.7,80,100,2.5,0.15,24140.0,Bandung (North),-6.85,107.62
2026-04-13T20:00,22.2,94,26.4,0.3,0.0,0.3,45,100,1.8,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-13T21:00,22.0,95,26.3,0.3,0.0,0.3,45,100,1.3,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-13T22:00,21.8,96,26.2,0.3,0.0,0.3,45,100,0.8,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-13T23:00,21.8,96,26.2,0.0,0.0,0.0,3,100,0.5,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T00:00,21.8,95,26.0,0.0,0.0,0.0,3,100,1.1,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T01:00,21.8,94,25.8,0.0,0.0,0.0,3,100,1.4,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T02:00,21.7,93,25.7,0.0,0.0,0.0,3,100,1.4,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T03:00,21.6,93,25.5,0.0,0.0,0.0,3,100,1.5,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T04:00,21.5,93,25.3,0.0,0.0,0.0,3,100,1.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T05:00,20.6,94,23.9,0.0,0.0,0.0,45,95,2.9,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T06:00,20.0,93,22.7,0.0,0.0,0.0,45,92,4.1,0.0,24140.0,Bandung (North),-6.85,107.62
2026-04-14T07:00,19.9,90,22.2,0.0,0.0,0.0,45,92,4.8,0.15,24140.0,Bandung (North),-6.85,107.62
2026-04-14T08:00,21.0,82,23.1,0.0,0.0,0.0,3,95,5.1,1.35,22380.0,Bandung (North),-6.85,107.62
2026-04-14T09:00,23.0,74,25.4,0.0,0.0,0.0,3,96,4.4,2.95,20620.0,Bandung (North),-6.85,107.62
2026-04-14T10:00,24.4,69,28.1,0.0,0.0,0.0,3,97,2.9,4.3,18860.0,Bandung (North),-6.85,107.62
