time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,showers,weather_code,cloud_cover,wind_speed_10m,uv_index,visibility,city,latitude,longitude
2026-04-14T11:00,24.5,70,29.2,0.5,0.0,0.5,53,97,1.1,5.15,14000.0,Bandung (North),-6.85,107.62
2026-04-14T12:00,24.0,73,27.6,0.5,0.0,0.5,53,96,5.4,5.75,9120.0,Bandung (North),-6.85,107.62
2026-04-14T13:00,23.4,77,25.9,0.5,0.0,0.5,53,96,8.4,5.85,4260.0,Bandung (North),-6.85,107.62
2026-04-14T14:00,22.7,80,24.9,1.1,0.0,1.1,55,97,8.4,5.3,4240.0,Bandung (North),-6.85,107.62
2026-04-14T15:00,22.0,84,24.6,1.1,0.0,1.1,55,99,6.5,4.25,4200.0,Bandung (North),-6.85,107.62
2026-04-14T16:00,21.3,88,24.0,1.1,0.0,1.1,55,100,5.3,3.15,4180.0,Bandung (North),-6.85,107.62
2026-04-14T17:00,20.6,92,23.4,3.7,3.2,0.5,81,100,4.9,2.05,4140.0,Bandung (North),-6.85,107.62
2026-04-14T18:00,19.9,96,22.7,3.7,3.2,0.5,81,100,4.8,0.9,4100.0,Bandung (North),-6.85,107.62
2026-04-14T19:00,19.4,99,22.3,3.7,3.2,0.5,81,100,3.9,0.1,4060.0,Bandung (North),-6.85,107.62
2026-04-14T20:00,19.2,99,22.4,11.1,10.8,0.3,81,100,1.0,0.0,4580.0,Bandung (North),-6.85,107.62
2026-04-14T21:00,19.2,98,22.0,11.1,10.8,0.3,81,100,3.3,0.0,5120.0,Bandung (North),-6.85,107.62
2026-04-14T22:00,19.1,97,21.4,11.1,10.8,0.3,81,100,6.2,0.0,5640.0,Bandung (North),-6.85,107.62
2026-04-14T23:00,18.6,96,20.5,0.3,0.3,0.0,51,100,6.9,0.0,11800.0,Bandung (North),-6.85,107.62
2026-04-07T00:00,22.3,96,26.5,0.0,0.0,0.0,3,93,3.2,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T01:00,21.4,97,25.1,0.0,0.0,0.0,45,95,4.0,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T02:00,21.2,97,24.9,0.0,0.0,0.0,45,100,4.0,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T03:00,20.9,97,24.5,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T04:00,20.6,98,24.2,0.0,0.0,0.0,45,100,2.7,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T05:00,20.3,97,23.6,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T06:00,19.9,98,23.1,0.0,0.0,0.0,45,100,3.4,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T07:00,20.8,97,24.4,0.0,0.0,0.0,45,100,3.5,0.45,24140.0,Bandung (West),-6.88,107.54
2026-04-07T08:00,23.1,87,27.0,0.0,0.0,0.0,3,100,2.8,1.95,24140.0,Bandung (West),-6.88,107.54
2026-04-07T09:00,24.3,82,28.5,0.0,0.0,0.0,3,100,1.1,4.05,24140.0,Bandung (West),-6.88,107.54
2026-04-07T10:00,25.5,77,30.0,0.0,0.0,0.0,3,100,3.1,5.9,9840.0,Bandung (West),-6.88,107.54
2026-04-07T11:00,26.7,71,31.7,0.0,0.0,0.0,3,100,6.0,7.2,11060.0,Bandung (West),-6.88,107.54
2026-04-07T12:00,27.1,71,32.1,0.0,0.0,0.0,3,100,8.2,7.95,21900.0,Bandung (West),-6.88,107.54
2026-04-07T13:00,26.9,73,30.9,0.1,0.0,0.1,3,100,10.1,7.2,21460.0,Bandung (West),-6.88,107.54
2026-04-07T14:00,26.7,74,29.9,0.2,0.0,0.2,3,100,10.9,4.2,24140.0,Bandung (West),-6.88,107.54
2026-04-07T15:00,26.5,73,29.7,0.1,0.0,0.1,3,100,9.8,2.2,21140.0,Bandung (West),-6.88,107.54
2026-04-07T16:00,26.0,73,28.9,0.0,0.0,0.0,3,100,9.9,1.35,24140.0,Bandung (West),-6.88,107.54
2026-04-07T17:00,25.0,78,28.1,0.1,0.0,0.1,3,100,9.2,0.85,20920.0,Bandung (West),-6.88,107.54
2026-04-07T18:00,23.9,86,27.7,0.1,0.0,0.1,3,100,5.9,0.15,10440.0,Bandung (West),-6.88,107.54
2026-04-07T19:00,23.3,90,27.3,0.2,0.0,0.2,80,100,4.6,0.0,21020.0,Bandung (West),-6.88,107.54
2026-04-07T20:00,22.9,93,27.2,0.1,0.0,0.1,3,100,3.7,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T21:00,22.6,94,27.0,0.6,0.0,0.6,80,100,2.7,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-07T22:00,22.4,95,26.8,0.5,0.0,0.5,80,100,2.5,0.0,10000.0,Bandung (West),-6.88,107.54
2026-04-07T23:00,22.3,96,26.7,0.2,0.0,0.2,45,75,2.9,0.0,5860.0,Bandung (West),-6.88,107.54
2026-04-08T00:00,22.0,97,26.2,0.3,0.0,0.3,80,100,3.6,0.0,10380.0,Bandung (West),-6.88,107.54
2026-04-08T01:00,21.8,97,26.0,0.2,0.0,0.2,45,100,2.6,0.0,6020.0,Bandung (West),-6.88,107.54
2026-04-08T02:00,21.7,97,25.8,0.0,0.0,0.0,45,100,2.9,0.0,13340.0,Bandung (West),-6.88,107.54
2026-04-08T03:00,21.5,97,25.5,0.0,0.0,0.0,45,100,3.4,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-08T04:00,21.3,97,25.1,0.0,0.0,0.0,45,55,3.3,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-08T05:00,20.9,97,24.5,0.0,0.0,0.0,45,59,3.5,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-08T06:00,20.5,98,23.9,0.0,0.0,0.0,45,54,3.8,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-08T07:00,21.5,97,25.3,0.0,0.0,0.0,45,50,3.9,0.4,24140.0,Bandung (West),-6.88,107.54
2026-04-08T08:00,23.7,84,27.6,0.0,0.0,0.0,2,53,2.4,1.65,24140.0,Bandung (West),-6.88,107.54
2026-04-08T09:00,24.9,81,29.5,0.0,0.0,0.0,1,36,1.6,4.5,18220.0,Bandung (West),-6.88,107.54
2026-04-08T10:00,26.3,74,31.2,0.0,0.0,0.0,2,53,5.8,6.8,7940.0,Bandung (West),-6.88,107.54
2026-04-08T11:00,27.2,68,31.5,0.0,0.0,0.0,1,44,9.5,8.4,16240.0,Bandung (West),-6.88,107.54
2026-04-08T12:00,27.7,66,31.8,0.0,0.0,0.0,1,41,12.3,9.0,7400.0,Bandung (West),-6.88,107.54
2026-04-08T13:00,27.5,67,31.2,0.0,0.0,0.0,2,73,13.2,8.0,6220.0,Bandung (West),-6.88,107.54
2026-04-08T14:00,27.2,68,30.0,0.3,0.0,0.3,80,100,12.2,7.7,5200.0,Bandung (West),-6.88,107.54
2026-04-08T15:00,26.6,71,29.3,0.1,0.0,0.1,3,100,10.8,5.45,4560.0,Bandung (West),-6.88,107.54
2026-04-08T16:00,25.9,72,28.6,0.2,0.0,0.2,80,100,10.2,2.95,14380.0,Bandung (West),-6.88,107.54
2026-04-08T17:00,24.6,80,27.7,0.0,0.0,0.0,3,100,8.7,1.0,5140.0,Bandung (West),-6.88,107.54
2026-04-08T18:00,23.7,87,27.5,0.0,0.0,0.0,3,100,5.1,0.1,8180.0,Bandung (West),-6.88,107.54
2026-04-08T19:00,23.2,91,27.5,0.0,0.0,0.0,3,100,3.2,0.0,19620.0,Bandung (West),-6.88,107.54
2026-04-08T20:00,22.9,93,27.4,0.0,0.0,0.0,3,100,2.2,0.0,11400.0,Bandung (West),-6.88,107.54
2026-04-08T21:00,22.8,94,27.3,0.0,0.0,0.0,3,100,1.8,0.0,19800.0,Bandung (West),-6.88,107.54
2026-04-08T22:00,22.7,94,27.1,0.0,0.0,0.0,3,100,2.1,0.0,20680.0,Bandung (West),-6.88,107.54
2026-04-08T23:00,22.6,95,27.1,0.0,0.0,0.0,3,99,1.9,0.0,21660.0,Bandung (West),-6.88,107.54
2026-04-09T00:00,22.4,95,26.7,0.0,0.0,0.0,3,100,2.5,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-09T01:00,22.1,96,26.3,0.0,0.0,0.0,45,100,3.2,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-09T02:00,21.9,97,26.0,0.0,0.0,0.0,45,99,3.3,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-09T03:00,21.7,97,25.8,0.0,0.0,0.0,45,80,3.3,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-09T04:00,21.5,97,25.5,0.0,0.0,0.0,45,90,3.1,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-09T05:00,21.3,98,25.3,0.0,0.0,0.0,45,90,2.9,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-09T06:00,21.2,97,25.0,0.0,0.0,0.0,45,91,2.9,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-09T07:00,22.1,97,26.4,0.0,0.0,0.0,45,95,3.0,0.5,24140.0,Bandung (West),-6.88,107.54
2026-04-09T08:00,23.9,84,28.1,0.0,0.0,0.0,3,100,1.0,2.2,24140.0,Bandung (West),-6.88,107.54
2026-04-09T09:00,25.2,79,29.3,0.0,0.0,0.0,3,100,3.1,4.55,24140.0,Bandung (West),-6.88,107.54
2026-04-09T10:00,26.2,73,30.2,0.0,0.0,0.0,3,95,6.1,6.75,24140.0,Bandung (West),-6.88,107.54
2026-04-09T11:00,27.0,69,30.7,0.0,0.0,0.0,3,83,10.0,8.35,20600.0,Bandung (West),-6.88,107.54
2026-04-09T12:00,27.6,67,31.5,0.0,0.0,0.0,3,94,12.6,9.15,20680.0,Bandung (West),-6.88,107.54
2026-04-09T13:00,27.3,70,30.8,0.2,0.0,0.2,3,100,13.5,8.4,12540.0,Bandung (West),-6.88,107.54
2026-04-09T14:00,26.9,74,29.9,0.5,0.0,0.5,80,100,12.7,5.8,6720.0,Bandung (West),-6.88,107.54
2026-04-09T15:00,25.9,78,29.0,0.8,0.0,0.8,95,100,11.3,4.05,6700.0,Bandung (West),-6.88,107.54
2026-04-09T16:00,24.7,85,28.5,1.4,0.0,1.4,80,100,7.9,3.2,6100.0,Bandung (West),-6.88,107.54
2026-04-09T17:00,24.0,88,28.2,0.8,0.0,0.8,80,100,4.9,0.45,14940.0,Bandung (West),-6.88,107.54
2026-04-09T18:00,23.6,90,28.0,0.1,0.0,0.1,3,100,3.2,0.05,4900.0,Bandung (West),-6.88,107.54
2026-04-09T19:00,23.2,93,27.8,0.0,0.0,0.0,3,100,2.2,0.0,5540.0,Bandung (West),-6.88,107.54
2026-04-09T20:00,22.9,94,27.7,0.0,0.0,0.0,3,100,1.1,0.0,5080.0,Bandung (West),-6.88,107.54
2026-04-09T21:00,22.8,95,27.4,0.0,0.0,0.0,3,100,2.5,0.0,11660.0,Bandung (West),-6.88,107.54
2026-04-09T22:00,22.7,95,27.3,0.0,0.0,0.0,3,100,2.3,0.0,19920.0,Bandung (West),-6.88,107.54
2026-04-09T23:00,22.6,96,27.1,0.0,0.0,0.0,3,100,2.9,0.0,10000.0,Bandung (West),-6.88,107.54
2026-04-10T00:00,22.5,96,27.0,0.0,0.0,0.0,3,100,2.9,0.0,11260.0,Bandung (West),-6.88,107.54
2026-04-10T01:00,22.2,97,26.6,0.0,0.0,0.0,45,68,2.9,0.0,23280.0,Bandung (West),-6.88,107.54
2026-04-10T02:00,22.0,98,26.4,0.0,0.0,0.0,45,62,2.5,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-10T03:00,21.8,98,26.1,0.0,0.0,0.0,45,67,2.5,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-10T04:00,21.6,98,25.7,0.0,0.0,0.0,45,75,2.9,0.0,21840.0,Bandung (West),-6.88,107.54
2026-04-10T05:00,21.4,98,25.3,0.0,0.0,0.0,45,69,3.3,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-10T06:00,20.9,98,24.7,0.0,0.0,0.0,45,68,2.9,0.0,19920.0,Bandung (West),-6.88,107.54
2026-04-10T07:00,21.7,98,25.9,0.0,0.0,0.0,45,65,3.1,0.45,24140.0,Bandung (West),-6.88,107.54
2026-04-10T08:00,23.0,91,27.6,0.0,0.0,0.0,2,64,0.8,0.8,24140.0,Bandung (West),-6.88,107.54
2026-04-10T09:00,24.8,82,29.2,0.0,0.0,0.0,2,64,2.1,1.25,24140.0,Bandung (West),-6.88,107.54
2026-04-10T10:00,26.2,75,30.5,0.0,0.0,0.0,2,63,5.3,2.05,21080.0,Bandung (West),-6.88,107.54
2026-04-10T11:00,26.7,73,31.1,0.4,0.0,0.4,80,75,8.7,3.2,11680.0,Bandung (West),-6.88,107.54
2026-04-10T12:00,26.7,74,31.0,0.4,0.0,0.4,80,88,11.6,4.75,5380.0,Bandung (West),-6.88,107.54
2026-04-10T13:00,26.5,76,30.5,0.4,0.0,0.4,80,100,13.1,8.45,5560.0,Bandung (West),-6.88,107.54
2026-04-10T14:00,26.1,78,29.6,0.5,0.0,0.5,80,100,11.7,7.7,8360.0,Bandung (West),-6.88,107.54
2026-04-10T15:00,25.4,80,28.8,0.5,0.0,0.5,80,100,9.0,3.7,5540.0,Bandung (West),-6.88,107.54
2026-04-10T16:00,24.8,83,28.6,0.5,0.0,0.5,80,100,6.4,1.0,11660.0,Bandung (West),-6.88,107.54
2026-04-10T17:00,24.3,86,28.5,0.0,0.0,0.0,3,100,4.6,0.35,14820.0,Bandung (West),-6.88,107.54
2026-04-10T18:00,23.9,89,28.4,0.0,0.0,0.0,3,100,3.1,0.05,15200.0,Bandung (West),-6.88,107.54
2026-04-10T19:00,23.6,91,28.3,0.0,0.0,0.0,3,100,2.2,0.0,16900.0,Bandung (West),-6.88,107.54
2026-04-10T20:00,23.4,92,28.1,0.0,0.0,0.0,3,100,1.8,0.0,19160.0,Bandung (West),-6.88,107.54
2026-04-10T21:00,23.2,93,27.9,0.0,0.0,0.0,3,100,1.8,0.0,23960.0,Bandung (West),-6.88,107.54
2026-04-10T22:00,23.0,94,27.7,0.0,0.0,0.0,3,100,1.5,0.0,22140.0,Bandung (West),-6.88,107.54
2026-04-10T23:00,22.7,95,27.4,0.0,0.0,0.0,45,99,1.5,0.0,12840.0,Bandung (West),-6.88,107.54
2026-04-11T00:00,22.4,96,26.9,0.0,0.0,0.0,45,98,2.2,0.0,16740.0,Bandung (West),-6.88,107.54
2026-04-11T01:00,22.2,97,26.5,0.0,0.0,0.0,45,97,2.9,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-11T02:00,21.9,97,26.1,0.0,0.0,0.0,2,87,2.9,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-11T03:00,21.7,96,25.8,0.0,0.0,0.0,2,77,2.2,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-11T04:00,21.6,96,25.6,0.0,0.0,0.0,2,67,2.2,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-11T05:00,21.4,97,25.4,0.0,0.0,0.0,45,62,2.9,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-11T06:00,21.3,98,25.1,0.0,0.0,0.0,45,56,4.0,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-11T07:00,21.7,96,25.6,0.0,0.0,0.0,45,51,4.0,0.5,24140.0,Bandung (West),-6.88,107.54
2026-04-11T08:00,23.0,90,27.3,0.0,0.0,0.0,2,53,1.8,2.25,17280.0,Bandung (West),-6.88,107.54
2026-04-11T09:00,24.7,81,28.9,0.0,0.0,0.0,2,56,2.3,2.95,14800.0,Bandung (West),-6.88,107.54
2026-04-11T10:00,26.1,74,30.5,0.0,0.0,0.0,2,58,5.4,6.7,20540.0,Bandung (West),-6.88,107.54
2026-04-11T11:00,27.1,70,31.7,0.0,0.0,0.0,3,67,7.9,8.1,24140.0,Bandung (West),-6.88,107.54
2026-04-11T12:00,27.7,69,32.4,0.0,0.0,0.0,3,75,10.3,9.15,20580.0,Bandung (West),-6.88,107.54
2026-04-11T13:00,27.9,69,32.2,0.0,0.0,0.0,3,84,11.8,8.75,12660.0,Bandung (West),-6.88,107.54
2026-04-11T14:00,27.3,72,31.2,0.6,0.0,0.5,95,89,11.8,7.8,11360.0,Bandung (West),-6.88,107.54
2026-04-11T15:00,26.3,78,29.7,0.6,0.0,0.5,95,95,10.7,5.5,15880.0,Bandung (West),-6.88,107.54
2026-04-11T16:00,25.3,83,29.0,0.6,0.0,0.5,95,100,9.5,2.15,7700.0,Bandung (West),-6.88,107.54
2026-04-11T17:00,24.6,87,28.6,2.6,0.0,2.6,96,100,7.7,0.55,11060.0,Bandung (West),-6.88,107.54
2026-04-11T18:00,23.9,90,28.1,2.6,0.0,2.6,96,100,5.4,0.1,15380.0,Bandung (West),-6.88,107.54
2026-04-11T19:00,23.3,92,27.8,2.6,0.0,2.6,96,100,3.1,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-11T20:00,23.0,93,27.8,0.1,0.0,0.1,45,100,0.8,0.0,20900.0,Bandung (West),-6.88,107.54
2026-04-11T21:00,22.9,94,27.6,0.1,0.0,0.1,45,100,1.3,0.0,20520.0,Bandung (West),-6.88,107.54
2026-04-11T22:00,22.8,95,27.3,0.1,0.0,0.1,45,100,2.8,0.0,20500.0,Bandung (West),-6.88,107.54
2026-04-11T23:00,22.6,96,27.0,0.0,0.0,0.0,45,100,3.1,0.0,22900.0,Bandung (West),-6.88,107.54
2026-04-12T00:00,22.4,97,26.8,0.0,0.0,0.0,45,100,2.9,0.0,22580.0,Bandung (West),-6.88,107.54
2026-04-12T01:00,22.2,97,26.6,0.0,0.0,0.0,45,100,2.6,0.0,20040.0,Bandung (West),-6.88,107.54
2026-04-12T02:00,22.2,96,26.5,0.0,0.0,0.0,45,92,2.9,0.0,21400.0,Bandung (West),-6.88,107.54
2026-04-12T03:00,22.0,96,26.2,0.0,0.0,0.0,45,85,2.5,0.0,22780.0,Bandung (West),-6.88,107.54
2026-04-12T04:00,21.8,97,26.0,0.0,0.0,0.0,45,77,2.7,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-12T05:00,21.7,97,25.9,0.0,0.0,0.0,45,84,2.0,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-12T06:00,21.7,98,25.9,0.0,0.0,0.0,45,90,2.6,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-12T07:00,22.1,96,26.3,0.0,0.0,0.0,45,97,3.1,0.15,24140.0,Bandung (West),-6.88,107.54
2026-04-12T08:00,23.3,91,28.0,0.0,0.0,0.0,3,96,1.3,1.25,24140.0,Bandung (West),-6.88,107.54
2026-04-12T09:00,25.0,84,29.7,0.0,0.0,0.0,3,96,2.2,2.85,24140.0,Bandung (West),-6.88,107.54
2026-04-12T10:00,26.3,79,31.2,0.0,0.0,0.0,3,95,5.0,4.4,24140.0,Bandung (West),-6.88,107.54
2026-04-12T11:00,27.0,76,32.3,0.1,0.0,0.0,3,97,7.7,6.1,22780.0,Bandung (West),-6.88,107.54
2026-04-12T12:00,27.4,74,32.5,0.1,0.0,0.0,3,98,10.0,7.75,21440.0,Bandung (West),-6.88,107.54
2026-04-12T13:00,27.4,74,32.0,0.1,0.0,0.0,3,100,11.5,8.55,20080.0,Bandung (West),-6.88,107.54
2026-04-12T14:00,26.8,76,30.6,1.3,0.0,1.3,95,100,10.7,7.85,14940.0,Bandung (West),-6.88,107.54
2026-04-12T15:00,25.9,80,29.7,1.3,0.0,1.3,95,100,8.6,6.3,9780.0,Bandung (West),-6.88,107.54
2026-04-12T16:00,25.1,84,29.3,1.3,0.0,1.3,95,100,6.5,4.65,4640.0,Bandung (West),-6.88,107.54
2026-04-12T17:00,24.5,87,28.8,0.6,0.0,0.6,3,100,4.8,3.05,4960.0,Bandung (West),-6.88,107.54
2026-04-12T18:00,23.9,90,28.5,0.6,0.0,0.6,3,100,3.3,1.35,5300.0,Bandung (West),-6.88,107.54
2026-04-12T19:00,23.5,92,28.2,0.6,0.0,0.6,3,100,2.4,0.15,5620.0,Bandung (West),-6.88,107.54
2026-04-12T20:00,23.3,93,28.0,0.0,0.0,0.0,3,100,2.3,0.0,7320.0,Bandung (West),-6.88,107.54
2026-04-12T21:00,23.2,94,27.9,0.0,0.0,0.0,3,100,2.7,0.0,9000.0,Bandung (West),-6.88,107.54
2026-04-12T22:00,23.2,94,27.7,0.0,0.0,0.0,3,100,3.3,0.0,10700.0,Bandung (West),-6.88,107.54
2026-04-12T23:00,23.2,93,27.8,0.0,0.0,0.0,3,100,2.3,0.0,12660.0,Bandung (West),-6.88,107.54
2026-04-13T00:00,23.2,92,28.0,0.0,0.0,0.0,3,100,0.7,0.0,14640.0,Bandung (West),-6.88,107.54
2026-04-13T01:00,23.2,91,27.8,0.0,0.0,0.0,3,100,1.1,0.0,16600.0,Bandung (West),-6.88,107.54
2026-04-13T02:00,23.1,91,27.7,0.0,0.0,0.0,3,100,1.0,0.0,18140.0,Bandung (West),-6.88,107.54
2026-04-13T03:00,23.0,91,27.4,0.0,0.0,0.0,3,100,1.6,0.0,19680.0,Bandung (West),-6.88,107.54
2026-04-13T04:00,22.8,92,27.1,0.0,0.0,0.0,3,100,2.9,0.0,21220.0,Bandung (West),-6.88,107.54
2026-04-13T05:00,22.5,94,26.7,0.0,0.0,0.0,45,87,3.7,0.0,17040.0,Bandung (West),-6.88,107.54
2026-04-13T06:00,22.3,96,26.4,0.0,0.0,0.0,45,75,4.2,0.0,12880.0,Bandung (West),-6.88,107.54
2026-04-13T07:00,22.5,96,26.8,0.0,0.0,0.0,45,62,3.9,0.0,8700.0,Bandung (West),-6.88,107.54
2026-04-13T08:00,23.7,91,28.4,0.0,0.0,0.0,2,59,2.6,0.25,13320.0,Bandung (West),-6.88,107.54
2026-04-13T09:00,25.4,83,30.4,0.0,0.0,0.0,2,57,1.1,0.55,17960.0,Bandung (West),-6.88,107.54
2026-04-13T10:00,26.8,76,32.5,0.0,0.0,0.0,2,54,2.6,0.9,22580.0,Bandung (West),-6.88,107.54
2026-04-13T11:00,27.7,72,33.7,0.0,0.0,0.0,2,62,5.1,1.15,22740.0,Bandung (West),-6.88,107.54
2026-04-13T12:00,28.4,70,34.0,0.0,0.0,0.0,2,69,8.2,1.4,22920.0,Bandung (West),-6.88,107.54
2026-04-13T13:00,28.5,70,33.6,0.0,0.0,0.0,2,77,9.9,1.7,23080.0,Bandung (West),-6.88,107.54
2026-04-13T14:00,27.9,72,32.1,3.1,0.0,3.1,96,85,9.0,2.2,21740.0,Bandung (West),-6.88,107.54
2026-04-13T15:00,26.9,77,31.1,3.1,0.0,3.1,96,92,6.8,2.7,20400.0,Bandung (West),-6.88,107.54
2026-04-13T16:00,25.9,81,30.3,3.1,0.0,3.1,96,100,5.1,2.8,19060.0,Bandung (West),-6.88,107.54
2026-04-13T17:00,25.1,85,29.7,1.7,0.0,1.7,80,100,3.9,2.1,20760.0,Bandung (West),-6.88,107.54
2026-04-13T18:00,24.4,89,29.1,1.7,0.0,1.7,80,100,3.1,1.0,22440.0,Bandung (West),-6.88,107.54
2026-04-13T19:00,23.8,92,28.6,1.7,0.0,1.7,80,100,2.5,0.15,24140.0,Bandung (West),-6.88,107.54
2026-04-13T20:00,23.4,94,28.3,0.3,0.0,0.3,45,100,1.8,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-13T21:00,23.2,95,28.2,0.3,0.0,0.3,45,100,1.3,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-13T22:00,23.1,96,28.1,0.3,0.0,0.3,45,100,0.8,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-13T23:00,23.0,96,28.1,0.0,0.0,0.0,3,100,0.5,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-14T00:00,23.0,95,27.9,0.0,0.0,0.0,3,100,1.1,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-14T01:00,23.0,94,27.8,0.0,0.0,0.0,3,100,1.4,0.0,24140.0,Bandung (West),-6.88,107.54
2026-04-14T02:00,23.0,93,27.6,0.0,0.0,0.0,3,100,1.4,0.0,23020.0,Bandung (West),-6.88,107.54
2026-04-14T03:00,22.9,93,27.4,0.0,0.0,0.0,3,100,1.5,0.0,21920.0,Bandung (West),-6.88,107.54
2026-04-14T04:00,22.8,93,27.2,0.0,0.0,0.0,3,100,1.9,0.0,20800.0,Bandung (West),-6.88,107.54
2026-04-14T05:00,22.0,94,26.0,0.0,0.0,0.0,45,95,2.9,0.0,20740.0,Bandung (West),-6.88,107.54
2026-04-14T06:00,21.5,93,25.0,0.0,0.0,0.0,45,92,4.1,0.0,20700.0,Bandung (West),-6.88,107.54
2026-04-14T07:00,21.6,90,24.7,0.0,0.0,0.0,45,92,4.8,0.15,20640.0,Bandung (West),-6.88,107.54
2026-04-14T08:00,22.9,82,25.8,0.0,0.0,0.0,3,95,5.1,1.35,20580.0,Bandung (West),-6.88,107.54
2026-04-14T09:00,24.9,74,28.1,0.0,0.0,0.0,3,96,4.4,2.95,20500.0,Bandung (West),-6.88,107.54
2026-04-14T10:00,26.2,69,30.8,0.0,0.0,0.0,3,97,2.9,4.3,20440.0,Bandung (West),-6.88,107.54
2026-04-14T11:00,26.4,70,31.9,0.5,0.0,0.5,53,97,1.1,5.15,16760.0,Bandung (West),-6.88,107.54
2026-04-14T12:00,25.9,73,30.3,0.5,0.0,0.5,53,96,5.4,5.75,13100.0,Bandung (West),-6.88,107.54
2026-04-14T13:00,25.2,77,28.7,0.5,0.0,0.5,53,96,8.4,5.85,9420.0,Bandung (West),-6.88,107.54
